,year,주소,단지명,전용면적(㎡)_x,면적라벨,거래금액(만원),m2당금액(만원),employment_rate(%),GDP(won),economysc,consumeprc,migrationpop,bankloan(1bw),room,bath,adr_dong,버스노선수
0,2012,경기도 고양시 가좌동 1086,가좌마을6단지벽산,59,1,21356,356,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
1,2012,경기도 고양시 가좌동 1086,가좌마을6단지벽산,84,3,25238,296,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
2,2012,경기도 고양시 가좌동 1086,가좌마을6단지벽산,101,3,30607,300,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
3,2012,경기도 고양시 가좌동 1086,가좌마을6단지벽산,124,3,37333,298,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
4,2012,경기도 고양시 가좌동 1086,가좌마을6단지벽산,153,3,38075,248,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
5,2012,경기도 고양시 가좌동 1087,가좌마을5단지벽산,59,1,20661,344,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
6,2012,경기도 고양시 가좌동 1087,가좌마을5단지벽산,84,3,25172,296,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
7,2012,경기도 고양시 가좌동 1087,가좌마을5단지벽산,101,3,30371,297,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
8,2012,경기도 고양시 가좌동 1088,청원벽산블루밍3단지,74,2,22800,305,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
9,2012,경기도 고양시 가좌동 1088,청원벽산블루밍3단지,84,3,22605,266,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
10,2012,경기도 고양시 가좌동 1088,청원벽산블루밍3단지,117,3,30262,257,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
11,2012,경기도 고양시 가좌동 1088,청원벽산블루밍3단지,134,3,34500,255,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
12,2012,경기도 고양시 가좌동 1088,청원벽산블루밍3단지,161,3,39053,242,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
13,2012,경기도 고양시 가좌동 1089,가좌마을2단지대우,73,2,20100,272,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
14,2012,경기도 고양시 가좌동 1089,가좌마을2단지대우,84,3,24202,285,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
15,2012,경기도 고양시 가좌동 1089,가좌마을2단지대우,117,3,34300,292,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
16,2012,경기도 고양시 가좌동 1089,가좌마을2단지대우,138,3,36250,261,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
17,2012,경기도 고양시 가좌동 1090,가좌마을1단지양우,59,1,18800,313,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
18,2012,경기도 고양시 가좌동 1090,가좌마을1단지양우,84,3,22865,270,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
19,2012,경기도 고양시 가좌동 1105,가좌마을7단지꿈에그린,59,1,25900,431,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
20,2012,경기도 고양시 가좌동 1105,가좌마을7단지꿈에그린,101,3,41350,405,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
21,2012,경기도 고양시 가좌동 1105,가좌마을7단지꿈에그린,134,3,71124,530,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
22,2012,경기도 고양시 가좌동 1105,가좌마을7단지꿈에그린,161,3,82815,513,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,가좌동,4
23,2012,경기도 고양시 고양동 103,화성그린빌,59,1,12600,210,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
24,2012,경기도 고양시 고양동 103,화성그린빌,84,3,16400,193,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
25,2012,경기도 고양시 고양동 1121,푸른마을10단지,84,3,24988,295,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
26,2012,경기도 고양시 고양동 1121,푸른마을10단지,106,3,34363,322,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
27,2012,경기도 고양시 고양동 1121,푸른마을10단지,115,3,38469,332,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
28,2012,경기도 고양시 고양동 197,삼성,59,1,14650,244,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
29,2012,경기도 고양시 고양동 197,삼성,84,3,18433,216,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
30,2012,경기도 고양시 고양동 240-6,현대1,59,1,14823,249,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
31,2012,경기도 고양시 고양동 240-6,현대1,84,3,18096,214,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
32,2012,경기도 고양시 고양동 255,현대2,59,1,14633,244,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
33,2012,경기도 고양시 고양동 399,청구,59,1,12400,206,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
34,2012,경기도 고양시 고양동 399,청구,84,3,15300,180,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
35,2012,경기도 고양시 고양동 414-1,윤창APT,58,1,11600,196,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
36,2012,경기도 고양시 고양동 414-1,윤창APT,59,1,13800,231,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
37,2012,경기도 고양시 고양동 414-1,윤창APT,84,3,15187,178,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
38,2012,경기도 고양시 고양동 454,고양동우방유쉘아파트,59,1,16522,275,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
39,2012,경기도 고양시 고양동 454,고양동우방유쉘아파트,84,3,22180,261,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
40,2012,경기도 고양시 고양동 719,푸른마을3단지,59,1,16055,267,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
41,2012,경기도 고양시 고양동 719,푸른마을3단지,84,3,18826,221,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
42,2012,경기도 고양시 고양동 720,푸른마을2단지,114,3,25025,218,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
43,2012,경기도 고양시 고양동 720,푸른마을2단지,134,3,28000,208,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
44,2012,경기도 고양시 고양동 724,푸른마을6단지,59,1,17170,286,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
45,2012,경기도 고양시 고양동 724,푸른마을6단지,84,3,20263,238,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
46,2012,경기도 고양시 고양동 730,푸른마을5단지,59,1,16900,281,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
47,2012,경기도 고양시 고양동 730,푸른마을5단지,84,3,20689,243,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
48,2012,경기도 고양시 고양동 734,푸른마을4단지,92,3,24811,266,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
49,2012,경기도 고양시 고양동 734,푸른마을4단지,125,3,28700,227,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
50,2012,경기도 고양시 고양동 735,푸른마을1단지,59,1,18360,310,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
51,2012,경기도 고양시 고양동 735,푸른마을1단지,84,3,22385,263,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
52,2012,경기도 고양시 고양동 752,푸른마을7단지,84,3,26500,312,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,고양동,0
53,2012,경기도 고양시 관산동 126,유승(126),84,3,17575,206,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
54,2012,경기도 고양시 관산동 126,유승(126),115,3,23000,199,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
55,2012,경기도 고양시 관산동 134,윤창,46,1,7900,169,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
56,2012,경기도 고양시 관산동 151,허스(151),44,1,7375,165,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
57,2012,경기도 고양시 관산동 151,허스(151),57,1,10000,172,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
58,2012,경기도 고양시 관산동 151-3,허스(151-3),52,1,11000,209,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
59,2012,경기도 고양시 관산동 178-57,새서울,42,1,6833,159,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
60,2012,경기도 고양시 관산동 178-57,새서울,45,1,8325,182,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
61,2012,경기도 고양시 관산동 178-57,새서울,56,1,11100,195,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
62,2012,경기도 고양시 관산동 178-57,새서울,68,2,13900,203,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
63,2012,경기도 고양시 관산동 246-3,준성,43,1,9100,207,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
64,2012,경기도 고양시 관산동 338-4,중앙,52,1,10500,200,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
65,2012,경기도 고양시 관산동 338-4,중앙,57,1,11700,202,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
66,2012,경기도 고양시 관산동 338-4,중앙,84,3,15800,187,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
67,2012,경기도 고양시 관산동 981,신성,59,1,16066,269,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
68,2012,경기도 고양시 관산동 981,신성,84,3,20000,235,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
69,2012,경기도 고양시 관산동 996,주공그린빌,59,1,17152,286,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
70,2012,경기도 고양시 관산동 996,주공그린빌,75,2,21640,284,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
71,2012,경기도 고양시 관산동 996,주공그린빌,84,3,22187,261,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,관산동,4
72,2012,경기도 고양시 대화동 1499,대화GS자이(1단지),118,3,40500,343,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
73,2012,경기도 고양시 대화동 1499,대화GS자이(1단지),134,3,36000,268,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
74,2012,경기도 고양시 대화동 1499,대화GS자이(1단지),163,3,45000,275,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
75,2012,경기도 고양시 대화동 1580,대화마을한라(2단지),84,3,31200,367,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
76,2012,경기도 고양시 대화동 1580,대화마을한라(2단지),133,3,44228,332,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
77,2012,경기도 고양시 대화동 1580,대화마을한라(2단지),164,3,44000,268,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
78,2012,경기도 고양시 대화동 2209,세경,40,1,11000,272,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
79,2012,경기도 고양시 대화동 2209,세경,49,1,12600,253,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
80,2012,경기도 고양시 대화동 2212,성저마을(동익1단지),59,1,21560,365,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
81,2012,경기도 고양시 대화동 2212,성저마을(동익1단지),69,2,26250,378,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
82,2012,경기도 고양시 대화동 2212,성저마을(동익1단지),84,3,28115,331,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
83,2012,경기도 고양시 대화동 2213,성저마을(삼익),59,1,19530,325,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
84,2012,경기도 고양시 대화동 2213,성저마을(삼익),78,2,26288,336,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
85,2012,경기도 고양시 대화동 2215,성저마을(풍림),45,1,16322,359,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
86,2012,경기도 고양시 대화동 2215,성저마을(풍림),83,2,29933,357,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
87,2012,경기도 고양시 대화동 2228,장성마을(동부),52,1,18170,349,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
88,2012,경기도 고양시 대화동 2228,장성마을(동부),67,2,27262,404,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
89,2012,경기도 고양시 대화동 2228,장성마을(동부),84,3,35810,421,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
90,2012,경기도 고양시 대화동 2232,장성마을(대명4),130,3,40477,310,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
91,2012,경기도 고양시 대화동 2234,장성마을(3),101,3,55000,540,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
92,2012,경기도 고양시 대화동 2234,장성마을(3),133,3,57075,426,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
93,2012,경기도 고양시 대화동 2234,장성마을(3),148,3,50000,337,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
94,2012,경기도 고양시 대화동 2236,장성마을(대명2),59,1,20470,346,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
95,2012,경기도 고양시 대화동 2236,장성마을(대명2),61,2,21380,347,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
96,2012,경기도 고양시 대화동 2570,대화마을(5단지),84,3,26802,317,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
97,2012,경기도 고양시 대화동 2570,휴먼빌(6단지),84,3,26058,309,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
98,2012,경기도 고양시 대화동 2573,대화마을동문(3단지),84,3,26925,318,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
99,2012,경기도 고양시 대화동 2579,양우파크타운,84,3,27107,321,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
100,2012,경기도 고양시 대화동 2580,킨텍스아이파크,84,3,31183,367,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
101,2012,경기도 고양시 대화동 2580,킨텍스아이파크,119,3,55250,461,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,대화동,13
102,2012,경기도 고양시 덕은동 258-1,윤창,49,1,20000,404,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕은동,2
103,2012,경기도 고양시 덕이동 1037,동문2,72,2,18000,249,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
104,2012,경기도 고양시 덕이동 1037,동문2,84,3,17900,212,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
105,2012,경기도 고양시 덕이동 1076,중앙하이츠빌,84,3,18900,223,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
106,2012,경기도 고양시 덕이동 1076,중앙하이츠빌,123,3,26871,217,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
107,2012,경기도 고양시 덕이동 1106,덕이1동문,72,2,16940,234,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
108,2012,경기도 고양시 덕이동 1106,덕이1동문,84,3,18740,221,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
109,2012,경기도 고양시 덕이동 1521,태영,84,3,22683,267,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
110,2012,경기도 고양시 덕이동 1524,하이파크시티일산아이파크1단지,84,3,41920,493,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
111,2012,경기도 고양시 덕이동 1524,하이파크시티일산아이파크1단지,124,3,52871,423,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
112,2012,경기도 고양시 덕이동 1524,하이파크시티일산아이파크1단지,127,3,46233,361,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
113,2012,경기도 고양시 덕이동 1524,하이파크시티일산아이파크1단지,146,3,53405,364,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
114,2012,경기도 고양시 덕이동 1529,하이파크시티일산파밀리에2단지,84,3,35000,414,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
115,2012,경기도 고양시 덕이동 1529,하이파크시티일산파밀리에2단지,121,3,57181,470,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
116,2012,경기도 고양시 덕이동 1534,하이파크시티일산파밀리에3단지,121,3,68200,561,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
117,2012,경기도 고양시 덕이동 1534,하이파크시티일산파밀리에3단지,129,3,61980,477,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
118,2012,경기도 고양시 덕이동 1535,하이파크시티일산파밀리에4단지,84,3,42865,507,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
119,2012,경기도 고양시 덕이동 1535,하이파크시티일산파밀리에4단지,101,3,40000,392,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
120,2012,경기도 고양시 덕이동 1535,하이파크시티일산파밀리에4단지,121,3,64994,535,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
121,2012,경기도 고양시 덕이동 1535,하이파크시티일산파밀리에4단지,173,3,94050,541,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
122,2012,경기도 고양시 덕이동 1540,하이파크시티일산아이파크5단지,84,3,42435,499,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
123,2012,경기도 고양시 덕이동 1540,하이파크시티일산아이파크5단지,124,3,51201,410,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
124,2012,경기도 고양시 덕이동 1540,하이파크시티일산아이파크5단지,127,3,48038,375,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
125,2012,경기도 고양시 덕이동 1540,하이파크시티일산아이파크5단지,146,3,60509,412,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
126,2012,경기도 고양시 덕이동 1540,하이파크시티일산아이파크5단지,175,3,61799,351,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
127,2012,경기도 고양시 덕이동 277-10,철산,36,1,10339,285,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
128,2012,경기도 고양시 덕이동 277-10,철산,37,1,10475,282,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
129,2012,경기도 고양시 덕이동 277-10,철산,43,1,11760,271,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
130,2012,경기도 고양시 덕이동 676-1,동문굿모닝힐3,84,3,18200,215,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,덕이동,5
131,2012,경기도 고양시 동산동 344,동산마을호반베르디움,84,3,37446,440,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,동산동,1
132,2012,경기도 고양시 동산동 365,동산마을22단지호반베르디움,84,3,37896,446,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,동산동,1
133,2012,경기도 고양시 마두동 717,백마마을(쌍용),50,1,16500,328,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
134,2012,경기도 고양시 마두동 717,백마마을(쌍용),70,2,25157,357,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
135,2012,경기도 고양시 마두동 717,백마마을(쌍용),84,3,31000,365,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
136,2012,경기도 고양시 마두동 717,백마마을(쌍용),134,3,40800,302,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
137,2012,경기도 고양시 마두동 717,백마마을(한성),50,1,16021,319,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
138,2012,경기도 고양시 마두동 717,백마마을(한성),70,2,23661,335,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
139,2012,경기도 고양시 마두동 717,백마마을(한성),84,3,32300,380,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
140,2012,경기도 고양시 마두동 717,백마마을(한성),101,3,37500,368,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
141,2012,경기도 고양시 마두동 719,백마마을(벽산),59,1,21000,350,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
142,2012,경기도 고양시 마두동 719,백마마을(벽산),84,3,31012,365,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
143,2012,경기도 고양시 마두동 719,백마마을(벽산),101,3,35500,348,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
144,2012,경기도 고양시 마두동 719,백마마을(벽산),134,3,49200,364,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
145,2012,경기도 고양시 마두동 732,백마마을(금호),41,1,14783,353,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
146,2012,경기도 고양시 마두동 732,백마마을(금호),83,2,31050,370,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
147,2012,경기도 고양시 마두동 732,백마마을(한양),41,1,12611,306,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
148,2012,경기도 고양시 마두동 732,백마마을(한양),84,3,29816,351,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
149,2012,경기도 고양시 마두동 734,백마마을(청구),101,3,36333,359,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
150,2012,경기도 고양시 마두동 734,백마마을(청구),134,3,48300,358,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
151,2012,경기도 고양시 마두동 734,백마마을(한양4),101,3,35450,348,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
152,2012,경기도 고양시 마두동 734,백마마을(한양4),134,3,42100,311,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
153,2012,경기도 고양시 마두동 739,백마마을(극동),101,3,34000,333,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
154,2012,경기도 고양시 마두동 739,백마마을(극동),114,3,41491,361,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
155,2012,경기도 고양시 마두동 739,백마마을(극동),132,3,52700,396,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
156,2012,경기도 고양시 마두동 739,백마마을(삼환),101,3,41250,404,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
157,2012,경기도 고양시 마두동 739,백마마을(삼환),114,3,42000,365,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
158,2012,경기도 고양시 마두동 739,백마마을(삼환),132,3,48628,366,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
159,2012,경기도 고양시 마두동 755,백마마을(삼성),101,3,41071,403,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
160,2012,경기도 고양시 마두동 755,백마마을(삼성),133,3,54005,404,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
161,2012,경기도 고양시 마두동 757,강촌마을(동아),84,3,34271,403,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
162,2012,경기도 고양시 마두동 757,강촌마을(동아),154,3,55033,357,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
163,2012,경기도 고양시 마두동 783,강촌마을(한신),94,3,35842,381,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
164,2012,경기도 고양시 마두동 783,강촌마을(한신),134,3,49033,363,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
165,2012,경기도 고양시 마두동 783,강촌마을(한신),173,3,57928,333,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
166,2012,경기도 고양시 마두동 787,강촌마을(미도파),134,3,48000,356,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
167,2012,경기도 고양시 마두동 787,강촌마을(미도파),165,3,58250,350,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
168,2012,경기도 고양시 마두동 787,강촌마을(영남),134,3,48333,358,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
169,2012,경기도 고양시 마두동 787,강촌마을(진흥),134,3,43500,323,59.6,1514736.6,92.0,106.3,4562.0,1099781.8,3.0,2.0,마두동,16
